date,Id_user,Id_perc,label,longitudeStart,latitudeStart,latitudeEnd,longitudeEnd,TimeStart,TimeEnd,StartDay,EndDay,StartHour,EndHour,distanceTotal,time_total,n777,npoints,vel_avg,vel_max,altitudeAvg,altitudeMax,vcr,sr,hcr,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
4/22/2009,128,20090422022510.plt,car,116.3313716,40.0787316,39.9772766,116.2768133,4/22/2009 2:25,4/22/2009 3:08,Wednesday,Wednesday,2,3,23568.11839,2623,0,506,8.985176666,26.63438432,46.08780806,59.00928,0.009292214,0.001654778,0.004582462,"Beijing,China",21.2,6.1,13.5,21.2,5.8,13.4,2.4,48.16,0,NA,0,NA,NA,NA,NA,25.2,122.3,1014.4,21.3,15.2,NA,NA,0,NA,2009-04-22T05:27:00,2009-04-22T18:59:37,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/22/2009,68,20090422103534.plt,bike,116.419939,39.969335,39.996177,116.417383,4/22/2009 10:36,4/22/2009 10:54,Wednesday,Wednesday,10,10,3354.524758,1090,0,545,3.07754565,18.35712651,0,0,0.086152293,0.015501451,0.078997777,"Beijing,China",21.2,6.1,13.5,21.2,5.8,13.4,2.4,48.16,0,NA,0,NA,NA,NA,NA,25.2,122.3,1014.4,21.3,15.2,NA,NA,0,NA,2009-04-22T05:27:00,2009-04-22T18:59:37,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/22/2009,128,20090422044855.plt,car,116.2767666,39.9772783,39.8949366,116.3115283,4/22/2009 4:48,4/22/2009 5:09,Wednesday,Wednesday,4,5,13654.23857,1215,0,198,11.23805644,28.86164789,50.34895758,72.9996,0.006444885,0.001245035,0.004687189,"Beijing,China",21.2,6.1,13.5,21.2,5.8,13.4,2.4,48.16,0,NA,0,NA,NA,NA,NA,25.2,122.3,1014.4,21.3,15.2,NA,NA,0,NA,2009-04-22T05:27:00,2009-04-22T18:59:37,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/22/2009,85,20090422224007.plt,bus,116.328191,39.981951,39.904581,116.335999,4/22/2009 22:40,4/22/2009 23:24,Wednesday,Wednesday,22,23,11507.02581,2666,0,538,4.316213732,16.32299251,32.14620223,134.4168,0.025028188,0.015381907,0.01824972,"Beijing,China",21.2,6.1,13.5,21.2,5.8,13.4,2.4,48.16,0,NA,0,NA,NA,NA,NA,25.2,122.3,1014.4,21.3,15.2,NA,NA,0,NA,2009-04-22T05:27:00,2009-04-22T18:59:37,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/22/2009,68,20090422234128.plt,bike,116.419113,39.996644,39.970334,116.419115,4/22/2009 23:42,4/23/2009 0:06,Wednesday,Thursday,23,0,3662.994406,1434,0,570,2.554389405,47.39974159,0,0,0.09118223,0.01965605,0.052416132,"Beijing,China",21.2,6.1,13.5,21.2,5.8,13.4,2.4,48.16,0,NA,0,NA,NA,NA,NA,25.2,122.3,1014.4,21.3,15.2,NA,NA,0,NA,2009-04-22T05:27:00,2009-04-22T18:59:37,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/22/2009,128,20090422064747.plt,car,116.3671599,39.9663066,40.0767099,116.3257483,4/22/2009 6:47,4/22/2009 7:04,Wednesday,Wednesday,6,7,15943.88958,1017,0,182,15.67737422,29.66767592,48.48379912,63.00216,0.003700477,0.001066239,0.002759678,"Beijing,China",21.2,6.1,13.5,21.2,5.8,13.4,2.4,48.16,0,NA,0,NA,NA,NA,NA,25.2,122.3,1014.4,21.3,15.2,NA,NA,0,NA,2009-04-22T05:27:00,2009-04-22T18:59:37,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/22/2009,128,20090422031025.plt,walk,116.2768816,39.9773416,39.9772833,116.2767799,4/22/2009 3:10,4/22/2009 4:48,Wednesday,Wednesday,3,4,7788.924637,5909,0,2452,1.318145987,3.938649937,43.63546385,53.00472,0.162795259,0.056875631,0.138530035,"Beijing,China",21.2,6.1,13.5,21.2,5.8,13.4,2.4,48.16,0,NA,0,NA,NA,NA,NA,25.2,122.3,1014.4,21.3,15.2,NA,NA,0,NA,2009-04-22T05:27:00,2009-04-22T18:59:37,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/22/2009,68,20090422001634.plt,bike,116.417853,39.994454,39.96907,116.420056,4/22/2009 0:17,4/22/2009 0:37,Wednesday,Wednesday,0,0,3091.51551,1218,0,609,2.538190074,25.61046711,0,0,0.11741814,0.057253473,0.065016656,"Beijing,China",21.2,6.1,13.5,21.2,5.8,13.4,2.4,48.16,0,NA,0,NA,NA,NA,NA,25.2,122.3,1014.4,21.3,15.2,NA,NA,0,NA,2009-04-22T05:27:00,2009-04-22T18:59:37,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/23/2009,68,20090423093835.plt,bike,116.422145,39.972091,39.996113,116.417361,4/23/2009 9:39,4/23/2009 9:56,Thursday,Thursday,9,9,3251.489501,1036,0,518,3.13850338,19.24707632,0,0,0.075965185,0.017222876,0.068276401,"Beijing,China",12.4,8.9,10,12.4,5.7,9.4,7.8,86.46,5.3,NA,16.67,NA,NA,NA,NA,25.2,110,1014.6,91.3,7.5,NA,NA,0,NA,2009-04-23T05:25:37,2009-04-23T19:00:38,0.99,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,54511099999
4/23/2009,128,20090423124934.plt,subway,116.33363,39.9758149,40.0769283,116.3256483,4/23/2009 12:49,4/23/2009 13:22,Thursday,Thursday,12,13,15208.59338,1986,0,577,7.657902003,20.78086566,52.8563347,70.01256,0.015846304,0.004931423,0.015912057,"Beijing,China",12.4,8.9,10,12.4,5.7,9.4,7.8,86.46,5.3,NA,16.67,NA,NA,NA,NA,25.2,110,1014.6,91.3,7.5,NA,NA,0,NA,2009-04-23T05:25:37,2009-04-23T19:00:38,0.99,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,54511099999
4/24/2009,85,20090424021953.plt,bus,116.335503,39.904069,39.981672,116.327494,4/24/2009 2:19,4/24/2009 3:03,Friday,Friday,2,3,11659.58997,2603,0,508,4.47928927,14.41410524,59.025,149.9616,0.025043762,0.01672443,0.022470773,"Beijing,China",19.9,8.9,13.5,19.9,7.1,13.2,3.4,58.87,16,NA,4.17,NA,NA,NA,NA,46.8,255.7,1013.8,61.3,11.7,NA,NA,0,NA,2009-04-24T05:24:14,2009-04-24T19:01:38,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,54511099999
4/24/2009,128,20090424010329.plt,subway,116.3294516,40.0695166,39.9753316,116.3310133,4/24/2009 1:03,4/24/2009 1:36,Friday,Friday,1,1,14741.03946,1989,0,307,7.41128178,19.66822129,46.81876925,66.99504,0.007801349,0.00373108,0.00624108,"Beijing,China",19.9,8.9,13.5,19.9,7.1,13.2,3.4,58.87,16,NA,4.17,NA,NA,NA,NA,46.8,255.7,1013.8,61.3,11.7,NA,NA,0,NA,2009-04-24T05:24:14,2009-04-24T19:01:38,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,54511099999
4/24/2009,128,20090424105705.plt,car,116.3274816,39.981345,40.0769716,116.3254016,4/24/2009 10:57,4/24/2009 11:31,Friday,Friday,10,11,18112.71902,2039,0,435,8.883138311,24.43224309,47.89879448,66.99504,0.010103397,0.001987554,0.005907451,"Beijing,China",19.9,8.9,13.5,19.9,7.1,13.2,3.4,58.87,16,NA,4.17,NA,NA,NA,NA,46.8,255.7,1013.8,61.3,11.7,NA,NA,0,NA,2009-04-24T05:24:14,2009-04-24T19:01:38,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,54511099999
4/25/2009,85,20090425022400.plt,walk,116.406106,40.063977,40.064727,116.40674,4/25/2009 7:50,4/25/2009 7:51,Saturday,Saturday,7,7,154.5191088,75,0,15,2.060254784,4.235158605,23.4696,35.052,0.04530184,0.025886766,0.077660298,"Beijing,China",19.1,10.1,15.1,19.1,10.1,15.2,-5.9,23.72,0,NA,0,NA,NA,NA,NA,36,263.8,1020.1,5.8,16.7,NA,NA,0,NA,2009-04-25T05:22:52,2009-04-25T19:02:39,0,Clear,Clear conditions throughout the day.,wind,54511099999
4/25/2009,68,20090425051125.plt,bus,116.418074,39.996469,39.874865,116.344213,4/25/2009 5:11,4/25/2009 8:41,Saturday,Saturday,5,8,26658.13295,12581,0,2096,2.118920034,39.08727284,0,0,0.026821083,0.012491497,0.01871849,"Beijing,China",19.1,10.1,15.1,19.1,10.1,15.2,-5.9,23.72,0,NA,0,NA,NA,NA,NA,36,263.8,1020.1,5.8,16.7,NA,NA,0,NA,2009-04-25T05:22:52,2009-04-25T19:02:39,0,Clear,Clear conditions throughout the day.,wind,54511099999
4/25/2009,68,20090425051125.plt,walk,116.414901,39.987219,39.995995,116.41746,4/25/2009 12:59,4/25/2009 13:19,Saturday,Saturday,12,13,1514.861568,1200,0,600,1.26238464,7.296766528,0,0,0.236985351,0.140606907,0.229063835,"Beijing,China",19.1,10.1,15.1,19.1,10.1,15.2,-5.9,23.72,0,NA,0,NA,NA,NA,NA,36,263.8,1020.1,5.8,16.7,NA,NA,0,NA,2009-04-25T05:22:52,2009-04-25T19:02:39,0,Clear,Clear conditions throughout the day.,wind,54511099999
4/26/2009,85,20090426224220.plt,bus,116.327409,39.982329,39.903924,116.33537,4/26/2009 22:42,4/26/2009 23:29,Sunday,Sunday,22,23,12235.51196,2801,0,518,4.368265606,55.49097931,35.23323243,139.5984,0.022884208,0.015119923,0.018225637,"Beijing,China",21.7,11.1,16.8,21.7,11.1,16.9,-4.4,24.31,0,NA,0,NA,NA,NA,NA,21.6,265.2,1018.5,12.1,16.7,NA,NA,0,NA,2009-04-26T05:21:31,2009-04-26T19:03:40,0.01,Clear,Clear conditions throughout the day.,clear-day,54511099999
4/26/2009,85,20090426141505.plt,walk,116.330277,39.975527,39.980932,116.328658,4/26/2009 14:15,4/26/2009 14:25,Sunday,Sunday,14,14,648.9987109,640,0,9,1.014060486,9.086988231,177.7322667,235.9152,0.012326681,0.004622505,0.009245011,"Beijing,China",21.7,11.1,16.8,21.7,11.1,16.9,-4.4,24.31,0,NA,0,NA,NA,NA,NA,21.6,265.2,1018.5,12.1,16.7,NA,NA,0,NA,2009-04-26T05:21:31,2009-04-26T19:03:40,0.01,Clear,Clear conditions throughout the day.,clear-day,54511099999
4/27/2009,85,20090427224852.plt,walk,116.33307,39.904413,39.904718,116.333201,4/27/2009 23:38,4/27/2009 23:39,Monday,Monday,23,23,130.7257628,35,0,7,3.735021795,6.850187128,33.61508571,49.3776,0.053547211,0.007649602,0.038248008,"Beijing,China",26.1,8.1,17.4,26.1,8.1,17.3,-1.2,34.64,0,NA,0,NA,NA,NA,NA,18,229.5,1013.9,7.9,15.6,NA,NA,0,NA,2009-04-27T05:20:11,2009-04-27T19:04:40,0.04,Clear,Clear conditions throughout the day.,clear-day,54511099999
4/27/2009,128,20090427003648.plt,subway,116.3278916,40.0745466,39.9734599,116.3318733,4/27/2009 0:36,4/27/2009 1:14,Monday,Monday,0,1,12083.90749,2238,0,151,5.399422469,47.87422691,45.99876079,53.00472,0.007199658,0.001820603,0.005958338,"Beijing,China",26.1,8.1,17.4,26.1,8.1,17.3,-1.2,34.64,0,NA,0,NA,NA,NA,NA,18,229.5,1013.9,7.9,15.6,NA,NA,0,NA,2009-04-27T05:20:11,2009-04-27T19:04:40,0.04,Clear,Clear conditions throughout the day.,clear-day,54511099999
4/27/2009,68,20090427235529.plt,bike,116.417762,39.996053,39.958131,116.411996,4/27/2009 23:55,4/28/2009 6:05,Monday,Tuesday,23,6,5810.646783,22165,0,858,0.262154152,56.38297894,0,0,0.067462369,0.026675172,0.0406151,"Beijing,China",26.1,8.1,17.4,26.1,8.1,17.3,-1.2,34.64,0,NA,0,NA,NA,NA,NA,18,229.5,1013.9,7.9,15.6,NA,NA,0,NA,2009-04-27T05:20:11,2009-04-27T19:04:40,0.04,Clear,Clear conditions throughout the day.,clear-day,54511099999
4/27/2009,68,20090427083622.plt,bike,116.419946,39.96907,39.995993,116.417295,4/27/2009 8:36,4/27/2009 8:53,Monday,Monday,8,8,3503.814095,1028,0,514,3.40837947,12.36296807,0,0,0.068496785,0.015982583,0.071921624,"Beijing,China",26.1,8.1,17.4,26.1,8.1,17.3,-1.2,34.64,0,NA,0,NA,NA,NA,NA,18,229.5,1013.9,7.9,15.6,NA,NA,0,NA,2009-04-27T05:20:11,2009-04-27T19:04:40,0.04,Clear,Clear conditions throughout the day.,clear-day,54511099999
4/27/2009,128,20090427094711.plt,subway,116.3326883,39.9752666,40.0759916,116.3272616,4/27/2009 9:47,4/27/2009 10:20,Monday,Monday,9,10,11981.35429,1992,0,297,6.014736088,20.26861468,45.8598796,54.98592,0.011768286,0.002086575,0.011434434,"Beijing,China",26.1,8.1,17.4,26.1,8.1,17.3,-1.2,34.64,0,NA,0,NA,NA,NA,NA,18,229.5,1013.9,7.9,15.6,NA,NA,0,NA,2009-04-27T05:20:11,2009-04-27T19:04:40,0.04,Clear,Clear conditions throughout the day.,clear-day,54511099999
4/28/2009,128,20090428102353.plt,subway,116.3087583,40.0391516,40.0706583,116.3286999,4/28/2009 10:23,4/28/2009 10:36,Tuesday,Tuesday,10,10,4553.517177,750,0,30,6.071356236,20.39647859,63.572136,64.008,0.002854936,0.000439221,0.003074546,"Beijing,China",23.1,11.1,17.9,23.1,11.1,18,4.9,44.25,0,NA,0,NA,NA,NA,NA,18,148.3,1017.5,24.2,13,NA,NA,0,NA,2009-04-28T05:18:53,2009-04-28T19:05:41,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/28/2009,85,20090428224438.plt,walk,116.327135,39.982809,39.981694,116.327204,4/28/2009 22:44,4/28/2009 22:46,Tuesday,Tuesday,22,22,314.3114353,135,0,31,2.328232854,40.60867697,20.63790968,149.6568,0.076357387,0.069994272,0.079538945,"Beijing,China",23.1,11.1,17.9,23.1,11.1,18,4.9,44.25,0,NA,0,NA,NA,NA,NA,18,148.3,1017.5,24.2,13,NA,NA,0,NA,2009-04-28T05:18:53,2009-04-28T19:05:41,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/28/2009,128,20090428005624.plt,car,116.3225116,40.0766949,39.9754933,116.3304233,4/28/2009 0:56,4/28/2009 1:29,Tuesday,Tuesday,0,1,18491.47934,1994,0,371,9.273560352,26.14923379,50.44029218,81.9912,0.007516976,0.001838685,0.003082501,"Beijing,China",23.1,11.1,17.9,23.1,11.1,18,4.9,44.25,0,NA,0,NA,NA,NA,NA,18,148.3,1017.5,24.2,13,NA,NA,0,NA,2009-04-28T05:18:53,2009-04-28T19:05:41,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/28/2009,68,20090428234829.plt,bike,116.417862,39.996112,39.969423,116.420494,4/28/2009 23:48,4/29/2009 0:11,Tuesday,Wednesday,23,0,4631.040634,1330,0,588,3.481985439,63.88871499,0,0,0.072769821,0.023104958,0.043618706,"Beijing,China",23.1,11.1,17.9,23.1,11.1,18,4.9,44.25,0,NA,0,NA,NA,NA,NA,18,148.3,1017.5,24.2,13,NA,NA,0,NA,2009-04-28T05:18:53,2009-04-28T19:05:41,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/29/2009,128,20090429002417.plt,subway,116.3268916,40.0770183,39.9756966,116.3308999,4/29/2009 0:24,4/29/2009 1:10,Wednesday,Wednesday,0,1,17578.65437,2761,0,802,6.36677087,28.15291288,55.49024618,89.0016,0.023494404,0.005574943,0.020877593,"Beijing,China",22.4,10.1,16.8,22.4,10.1,16.8,7.2,54.9,0,NA,0,NA,NA,NA,NA,21.6,167.8,1015.5,26.7,10.9,NA,NA,0,NA,2009-04-29T05:17:35,2009-04-29T19:06:41,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/29/2009,68,20090429092534.plt,bike,116.42233,39.971579,39.995929,116.417504,4/29/2009 9:26,4/29/2009 9:41,Wednesday,Wednesday,9,9,3398.582637,940,0,470,3.615513444,18.07619079,0,0,0.053551736,0.008532969,0.056199899,"Beijing,China",22.4,10.1,16.8,22.4,10.1,16.8,7.2,54.9,0,NA,0,NA,NA,NA,NA,21.6,167.8,1015.5,26.7,10.9,NA,NA,0,NA,2009-04-29T05:17:35,2009-04-29T19:06:41,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/29/2009,128,20090429114904.plt,car,116.3384833,39.9752366,39.9671033,116.34391,4/29/2009 11:49,4/29/2009 11:56,Wednesday,Wednesday,11,11,2536.460869,465,0,113,5.454754557,17.9331826,54.50066761,60.01512,0.025626258,0.008279253,0.020106756,"Beijing,China",22.4,10.1,16.8,22.4,10.1,16.8,7.2,54.9,0,NA,0,NA,NA,NA,NA,21.6,167.8,1015.5,26.7,10.9,NA,NA,0,NA,2009-04-29T05:17:35,2009-04-29T19:06:41,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/29/2009,85,20090429224657.plt,bus,116.327001,39.981163,39.902841,116.335501,4/29/2009 22:46,4/29/2009 23:33,Wednesday,Wednesday,22,23,11957.51726,2773,0,504,4.312123066,16.53621533,45.96432381,149.9616,0.024670673,0.013297075,0.016056845,"Beijing,China",22.4,10.1,16.8,22.4,10.1,16.8,7.2,54.9,0,NA,0,NA,NA,NA,NA,21.6,167.8,1015.5,26.7,10.9,NA,NA,0,NA,2009-04-29T05:17:35,2009-04-29T19:06:41,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/29/2009,68,20090429235335.plt,bike,116.418969,39.99542,39.996333,116.417486,4/29/2009 23:53,4/30/2009 12:09,Wednesday,Thursday,23,12,16984.21746,44158,0,2637,0.384623793,50.92819622,0,0,0.083548153,0.023610155,0.066650112,"Beijing,China",22.4,10.1,16.8,22.4,10.1,16.8,7.2,54.9,0,NA,0,NA,NA,NA,NA,21.6,167.8,1015.5,26.7,10.9,NA,NA,0,NA,2009-04-29T05:17:35,2009-04-29T19:06:41,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
4/30/2009,128,20090430005326.plt,car,116.3143433,40.086755,39.975625,116.3310316,4/30/2009 1:23,4/30/2009 1:59,Thursday,Thursday,1,1,19338.12936,2163,0,445,8.940420418,30.81382348,46.75070346,96.98736,0.010445685,0.001861607,0.002430432,"Beijing,China",29.1,12.1,20.4,27.6,12.1,20.3,10.4,57.8,1,NA,4.17,NA,NA,NA,NA,14.4,124.1,1011.9,21.7,8.7,NA,NA,0,NA,2009-04-30T05:16:18,2009-04-30T19:07:41,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,54511099999
4/30/2009,128,20090430005326.plt,walk,116.3150249,40.0867933,40.086755,116.3143433,4/30/2009 0:53,4/30/2009 1:23,Thursday,Thursday,0,1,1389.124982,1786,0,313,0.777785544,15.29098966,35.91946275,40.9956,0.147574914,0.063349231,0.130297851,"Beijing,China",29.1,12.1,20.4,27.6,12.1,20.3,10.4,57.8,1,NA,4.17,NA,NA,NA,NA,14.4,124.1,1011.9,21.7,8.7,NA,NA,0,NA,2009-04-30T05:16:18,2009-04-30T19:07:41,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,54511099999
4/30/2009,128,20090430091211.plt,car,116.3642433,40.0000266,40.0769983,116.32558,4/30/2009 9:12,4/30/2009 9:43,Thursday,Thursday,9,9,12074.40697,1900,0,453,6.354951038,26.37701831,51.58750093,65.01384,0.019959572,0.006874044,0.011015034,"Beijing,China",29.1,12.1,20.4,27.6,12.1,20.3,10.4,57.8,1,NA,4.17,NA,NA,NA,NA,14.4,124.1,1011.9,21.7,8.7,NA,NA,0,NA,2009-04-30T05:16:18,2009-04-30T19:07:41,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,54511099999
5/1/2009,68,20090501051028.plt,walk,116.418994,39.987304,39.995822,116.418396,5/1/2009 11:24,5/1/2009 11:36,Friday,Friday,11,11,1193.148657,727,0,365,1.641194851,9.38687148,0,0,0.165109351,0.053639586,0.165947469,"Beijing,China",21.1,13.1,18.8,21.1,13.1,18.8,12.5,67.45,0.8,NA,4.17,NA,NA,NA,NA,18,169,1013.4,39.6,13.2,NA,NA,0,NA,2009-05-01T05:15:03,2009-05-01T19:08:42,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,54511099999
5/1/2009,128,20090501115806.plt,car,116.3178216,40.0753516,40.0759866,116.3231599,5/1/2009 11:58,5/1/2009 13:29,Friday,Friday,11,13,71417.72045,5476,0,904,13.04195041,28.74876081,45.20976345,75.98664,0.0032905,0.000686104,0.002422368,"Beijing,China",21.1,13.1,18.8,21.1,13.1,18.8,12.5,67.45,0.8,NA,4.17,NA,NA,NA,NA,18,169,1013.4,39.6,13.2,NA,NA,0,NA,2009-05-01T05:15:03,2009-05-01T19:08:42,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,54511099999
5/1/2009,128,20090501014412.plt,car,116.3232866,40.07604,39.9449899,116.4279233,5/1/2009 1:44,5/1/2009 2:56,Friday,Friday,1,2,24377.53019,4336,0,812,5.622124122,25.78581664,58.93871054,75.01128,0.015547104,0.007178742,0.004553374,"Beijing,China",21.1,13.1,18.8,21.1,13.1,18.8,12.5,67.45,0.8,NA,4.17,NA,NA,NA,NA,18,169,1013.4,39.6,13.2,NA,NA,0,NA,2009-05-01T05:15:03,2009-05-01T19:08:42,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,54511099999
5/1/2009,68,20090501051028.plt,bus,116.417976,39.996388,39.987304,116.418994,5/1/2009 5:10,5/1/2009 11:24,Friday,Friday,5,11,46940.29052,22451,0,3543,2.090788407,53.14737933,0,0,0.01908808,0.013357395,0.016190782,"Beijing,China",21.1,13.1,18.8,21.1,13.1,18.8,12.5,67.45,0.8,NA,4.17,NA,NA,NA,NA,18,169,1013.4,39.6,13.2,NA,NA,0,NA,2009-05-01T05:15:03,2009-05-01T19:08:42,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,54511099999
5/1/2009,128,20090501030547.plt,car,116.4279249,39.9449966,40.07645,116.3277933,5/1/2009 3:05,5/1/2009 4:03,Friday,Friday,3,4,24258.11646,3489,0,694,6.952741891,23.45527903,44.7241736,65.9892,0.011130295,0.002102389,0.003462759,"Beijing,China",21.1,13.1,18.8,21.1,13.1,18.8,12.5,67.45,0.8,NA,4.17,NA,NA,NA,NA,18,169,1013.4,39.6,13.2,NA,NA,0,NA,2009-05-01T05:15:03,2009-05-01T19:08:42,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,54511099999
5/2/2009,128,20090502110806.plt,car,116.3088816,40.0726083,39.9965916,116.3901583,5/2/2009 11:08,5/2/2009 11:42,Saturday,Saturday,11,11,15847.36094,2069,0,409,7.659430129,22.33626584,51.37273584,65.9892,0.01015942,0.002776488,0.003723017,"Beijing,China",27.1,9.1,19.3,26.6,8.1,19.2,5.8,51.61,0,NA,0,NA,NA,NA,NA,46.8,195,1015.5,8.8,15.8,NA,NA,0,NA,2009-05-02T05:13:49,2009-05-02T19:09:42,0.28,Clear,Clear conditions throughout the day.,wind,54511099999
5/2/2009,85,20090502034132.plt,bus,116.329304,39.980759,39.96662,116.326196,5/2/2009 3:41,5/2/2009 3:56,Saturday,Saturday,3,3,2572.817332,880,0,97,2.923656059,12.42091738,56.27802062,153.924,0.019822628,0.012437727,0.020599986,"Beijing,China",27.1,9.1,19.3,26.6,8.1,19.2,5.8,51.61,0,NA,0,NA,NA,NA,NA,46.8,195,1015.5,8.8,15.8,NA,NA,0,NA,2009-05-02T05:13:49,2009-05-02T19:09:42,0.28,Clear,Clear conditions throughout the day.,wind,54511099999
5/3/2009,68,20090503053635.plt,bus,116.415192,39.987086,39.995739,116.418249,5/3/2009 8:14,5/3/2009 8:24,Sunday,Sunday,8,8,1391.742695,600,0,231,2.319571158,13.95156,0,0,0.089096929,0.081911693,0.095563642,"Beijing,China",32.1,10.1,22,29.8,10.1,21.4,2,34.98,0,NA,0,NA,NA,NA,NA,21.6,194.7,1012.7,7.9,15.2,NA,NA,0,NA,2009-05-03T05:12:36,2009-05-03T19:10:42,0.34,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/3/2009,85,20090503011636.plt,subway,116.330743,40.000047,40.031479,116.314182,5/3/2009 1:16,5/3/2009 7:19,Sunday,Sunday,1,7,32483.60312,21788,0,297,1.490894214,33.11466382,23.51475556,155.7528,0.002431996,0.000677265,0.001662377,"Beijing,China",32.1,10.1,22,29.8,10.1,21.4,2,34.98,0,NA,0,NA,NA,NA,NA,21.6,194.7,1012.7,7.9,15.2,NA,NA,0,NA,2009-05-03T05:12:36,2009-05-03T19:10:42,0.34,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/3/2009,128,20090503065236.plt,car,116.3600016,40.3918799,40.0766699,116.3257099,5/3/2009 6:52,5/3/2009 8:17,Sunday,Sunday,6,8,51642.86408,5092,0,739,10.14196074,28.702535,116.8206836,364.998,0.004724757,0.001181189,0.003524204,"Beijing,China",32.1,10.1,22,29.8,10.1,21.4,2,34.98,0,NA,0,NA,NA,NA,NA,21.6,194.7,1012.7,7.9,15.2,NA,NA,0,NA,2009-05-03T05:12:36,2009-05-03T19:10:42,0.34,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/3/2009,128,20090503081729.plt,car,116.3254666,40.0766183,40.0760149,116.32317,5/3/2009 8:49,5/3/2009 10:02,Sunday,Sunday,8,10,50316.2238,4406,0,798,11.41993277,27.10019478,48.02945203,81.9912,0.005226942,0.000735349,0.002066928,"Beijing,China",32.1,10.1,22,29.8,10.1,21.4,2,34.98,0,NA,0,NA,NA,NA,NA,21.6,194.7,1012.7,7.9,15.2,NA,NA,0,NA,2009-05-03T05:12:36,2009-05-03T19:10:42,0.34,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/3/2009,128,20090503012606.plt,car,116.3196316,40.0757033,40.4153183,116.3402149,5/3/2009 1:26,5/3/2009 3:43,Sunday,Sunday,1,3,102268.1985,8247,0,1289,12.4006546,32.94616899,104.7552436,368.99088,0.003305035,0.000743144,0.002845459,"Beijing,China",32.1,10.1,22,29.8,10.1,21.4,2,34.98,0,NA,0,NA,NA,NA,NA,21.6,194.7,1012.7,7.9,15.2,NA,NA,0,NA,2009-05-03T05:12:36,2009-05-03T19:10:42,0.34,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/4/2009,128,20090504004909.plt,subway,116.32811,40.0742183,39.9753949,116.3332549,5/4/2009 0:49,5/4/2009 1:20,Monday,Monday,0,1,11560.16228,1854,0,237,6.235254734,19.6607773,47.54597063,54.98592,0.007352838,0.001470568,0.007266334,"Beijing,China",29.1,15.1,22.6,28.2,15.1,22.4,11.1,50.08,0,NA,0,NA,NA,NA,NA,21.6,167.1,1011.4,17.9,11.8,NA,NA,0,NA,2009-05-04T05:11:24,2009-05-04T19:11:42,0.39,Clear,Clear conditions throughout the day.,clear-day,54511099999
